-0.030709,-0.01229,2.6005
-0.030826,-0.012598,2.6512
-0.030942,-0.012907,2.7008
-0.031056,-0.013218,2.7495
-0.031168,-0.013528,2.7971
-0.031278,-0.01384,2.8438
-0.031387,-0.014152,2.8895
-0.031495,-0.014465,2.9343
-0.031601,-0.014778,2.9781
-0.031705,-0.015092,3.021
-0.031809,-0.015406,3.0631
-0.031911,-0.015721,3.1042
-0.032012,-0.016036,3.1445
-0.032111,-0.016352,3.1839
-0.03221,-0.016668,3.2224
-0.032308,-0.016985,3.2601
-0.032404,-0.017302,3.297
-0.0325,-0.017619,3.333
-0.032595,-0.017936,3.3682
-0.032689,-0.018254,3.4026
-0.032782,-0.018572,3.4362
-0.032874,-0.018891,3.469
-0.032965,-0.019209,3.5009
-0.033056,-0.019528,3.5321
-0.033146,-0.019848,3.5625
-0.033235,-0.020167,3.5921
-0.033324,-0.020487,3.6209
-0.033412,-0.020807,3.6489
-0.033499,-0.021127,3.6761
-0.033586,-0.021447,3.7025
-0.033672,-0.021767,3.7282
-0.033758,-0.022088,3.753
-0.033843,-0.022409,3.7771
-0.033928,-0.02273,3.8004
-0.034012,-0.023051,3.8228
-0.034096,-0.023372,3.8445
-0.03418,-0.023694,3.8654
-0.034263,-0.024016,3.8855
-0.034345,-0.024337,3.9048
-0.034427,-0.024659,3.9233
-0.034509,-0.024981,3.941
-0.034591,-0.025303,3.9579
-0.034672,-0.025626,3.9739
-0.034753,-0.025948,3.9891
-0.034834,-0.02627,4.0035
-0.034914,-0.026593,4.0171
-0.034994,-0.026916,4.0297
-0.035074,-0.027238,4.0416
-0.035154,-0.027561,4.0525
-0.035234,-0.027884,4.0626
-0.035313,-0.028207,4.0718
-0.035392,-0.02853,4.0801
-0.035472,-0.028853,4.0875
-0.035551,-0.029176,4.0939
-0.035629,-0.0295,4.0994
-0.035708,-0.029823,4.104
-0.035787,-0.030146,4.1076
-0.035866,-0.03047,4.1102
-0.035944,-0.030793,4.1118
-0.036023,-0.031117,4.1124
-0.036102,-0.03144,4.1119
-0.03618,-0.031764,4.1104
-0.036259,-0.032088,4.1078
-0.036338,-0.032411,4.104
-0.036417,-0.032735,4.0992
-0.036496,-0.033059,4.0932
-0.036575,-0.033382,4.086
-0.036654,-0.033706,4.0776
-0.036734,-0.03403,4.0679
-0.036814,-0.034353,4.0569
-0.036894,-0.034677,4.0447
-0.036974,-0.035001,4.031
-0.037054,-0.035325,4.016
-0.037135,-0.035648,3.9995
-0.037216,-0.035972,3.9816
-0.037297,-0.036296,3.9621
-0.037379,-0.036619,3.9409
-0.037462,-0.036943,3.9182
-0.037545,-0.037266,3.8937
-0.037628,-0.03759,3.8674
-0.037712,-0.037913,3.8392
-0.037796,-0.038236,3.8091
-0.037882,-0.03856,3.7769
-0.037968,-0.038883,3.7426
-0.038054,-0.039206,3.7061
-0.038142,-0.039529,3.6672
-0.03823,-0.039852,3.6258
-0.03832,-0.040174,3.5817
-0.038411,-0.040497,3.5349
-0.038502,-0.040819,3.4851
-0.038596,-0.041141,3.4321
-0.03869,-0.041463,3.3757
-0.038786,-0.041785,3.3157
-0.038884,-0.042106,3.2517
-0.038984,-0.042427,3.1834
-0.039086,-0.042748,3.1105
-0.03919,-0.043068,3.0325
-0.039297,-0.043388,2.9487
-0.039407,-0.043708,2.8587
-0.03952,-0.044026,2.7616
-0.039638,-0.044344,2.6565
-0.03976,-0.044661,2.5421
-0.039887,-0.044977,2.417
-0.040021,-0.045291,2.279
-0.040162,-0.045603,2.1255
-0.040314,-0.045913,1.9526
-0.040479,-0.046218,1.7544
-0.040662,-0.046518,1.5216
-0.040871,-0.046807,1.2382
-0.041122,-0.047072,0.87344
-0.041433,-0.047269,0.38145
-0.04176,-0.047302,-0.18572
-0.042033,-0.047182,-0.69912
-0.042253,-0.046981,-1.1401
-0.042435,-0.046738,-1.5263
-0.042592,-0.046472,-1.8727
-0.04273,-0.046191,-2.1898
-0.042855,-0.0459,-2.4842
-0.042968,-0.045603,-2.7605
-0.043073,-0.045301,-3.0222
-0.04317,-0.044994,-3.2716
-0.043261,-0.044685,-3.5107
-0.043347,-0.044373,-3.7407
-0.043429,-0.04406,-3.9629
-0.043506,-0.043744,-4.1782
-0.04358,-0.043427,-4.3873
-0.043651,-0.043109,-4.591
-0.043719,-0.04279,-4.7896
-0.043785,-0.04247,-4.9837
-0.043848,-0.042149,-5.1736
-0.043909,-0.041827,-5.3597
-0.043968,-0.041505,-5.5423
-0.044025,-0.041182,-5.7216
-0.044081,-0.040859,-5.8979
-0.044135,-0.040535,-6.0713
-0.044188,-0.040211,-6.2421
-0.044239,-0.039886,-6.4103
-0.044289,-0.039561,-6.5763
-0.044338,-0.039236,-6.7399
-0.044386,-0.03891,-6.9015
-0.044432,-0.038584,-7.0612
-0.044478,-0.038258,-7.2189
-0.044523,-0.037932,-7.3748
-0.044567,-0.037605,-7.529
-0.04461,-0.037278,-7.6816
-0.044652,-0.036951,-7.8326
-0.044693,-0.036624,-7.9822
-0.044734,-0.036296,-8.1303
-0.044774,-0.035969,-8.277
-0.044813,-0.035641,-8.4224
-0.044852,-0.035313,-8.5666
-0.04489,-0.034985,-8.7095
-0.044927,-0.034657,-8.8513
-0.044964,-0.034328,-8.9919
-0.045,-0.034,-9.1315
