0.032699,0.024864,0.95304
0.032432,0.024573,1.2048
0.032184,0.024254,1.3542
0.031951,0.023928,1.4419
0.031731,0.023605,1.4913
0.031521,0.023288,1.5168
0.03132,0.022982,1.527
0.031125,0.022684,1.5274
0.030936,0.022396,1.5214
0.030752,0.022117,1.5112
0.030573,0.021848,1.4982
0.030396,0.021584,1.4833
0.030223,0.021329,1.4672
0.030052,0.021079,1.45
0.029883,0.020836,1.4321
0.029715,0.020597,1.4134
0.029549,0.020364,1.3941
0.029384,0.020135,1.3743
0.02922,0.019911,1.3538
0.029057,0.019693,1.3327
0.028894,0.019477,1.3109
0.02873,0.019264,1.2882
0.028567,0.019056,1.265
0.028404,0.018852,1.2411
0.02824,0.01865,1.2163
0.028076,0.018453,1.1909
0.027911,0.018258,1.1648
0.027744,0.018066,1.1379
0.027577,0.017878,1.1105
0.027409,0.017694,1.0826
0.027238,0.017511,1.054
0.027067,0.017334,1.0252
0.026893,0.017158,0.99587
0.026717,0.016985,0.96632
0.026539,0.016816,0.93665
0.026359,0.01665,0.90699
0.026176,0.016487,0.87733
0.02599,0.016326,0.84782
0.0258,0.016168,0.81844
0.025607,0.016013,0.78952
0.025411,0.015861,0.7612
0.025211,0.015711,0.73347
0.025006,0.015564,0.70638
0.024796,0.015418,0.68006
0.024582,0.015275,0.6548
0.024362,0.015134,0.63048
0.024137,0.014995,0.60735
0.023906,0.014857,0.58542
0.023668,0.01472,0.56468
0.023423,0.014584,0.54523
0.023172,0.01445,0.5272
0.022912,0.014315,0.51041
0.022645,0.014181,0.49502
0.022371,0.014047,0.48097
0.022088,0.013913,0.46814
0.021798,0.013779,0.45653
0.0215,0.013644,0.44601
0.021195,0.01351,0.4365
0.020883,0.013375,0.42788
0.020566,0.013241,0.4201
0.020244,0.013106,0.41303
0.019917,0.012972,0.40662
0.019588,0.01284,0.40084
0.019257,0.012708,0.39568
0.018925,0.012577,0.39115
0.018592,0.012448,0.38728
0.018259,0.012319,0.38413
0.017926,0.012192,0.38175
