1,1.5,8.7667
1.0019,1.5164,8.649
1.0038,1.5328,8.5308
1.0057,1.5493,8.412
1.0077,1.5657,8.2926
1.0097,1.5821,8.1726
1.0117,1.5985,8.0519
1.0138,1.6148,7.9306
1.0158,1.6312,7.8086
1.018,1.6476,7.6859
1.0201,1.664,7.5625
1.0223,1.6803,7.4384
1.0245,1.6967,7.3134
1.0268,1.713,7.1878
1.0291,1.7294,7.0613
1.0314,1.7457,6.9339
1.0338,1.762,6.8057
1.0362,1.7783,6.6766
1.0386,1.7946,6.5466
1.0412,1.8109,6.4156
1.0437,1.8272,6.2836
1.0463,1.8434,6.1506
1.049,1.8597,6.0165
1.0517,1.8759,5.8813
1.0545,1.8921,5.745
1.0574,1.9083,5.6074
1.0603,1.9245,5.4685
1.0633,1.9407,5.3283
1.0664,1.9568,5.1867
1.0695,1.9729,5.0437
1.0728,1.989,4.8991
1.0761,2.0051,4.7529
1.0795,2.0211,4.605
1.083,2.0371,4.4553
1.0867,2.0531,4.3037
1.0904,2.069,4.1501
1.0943,2.0849,3.9943
1.0984,2.1007,3.8362
1.1026,2.1164,3.6756
1.107,2.1321,3.5124
1.1115,2.1478,3.3464
1.1163,2.1633,3.1772
1.1213,2.1788,3.0048
1.1265,2.1941,2.8286
1.1321,2.2093,2.6485
1.138,2.2243,2.464
1.1442,2.2391,2.2747
1.1509,2.2537,2.08
1.1581,2.268,1.8794
1.1659,2.2818,1.6722
1.1745,2.2952,1.4577
1.1839,2.3079,1.2353
1.1944,2.3196,1.0046
1.2061,2.3299,0.76616
1.2193,2.3384,0.52234
1.2341,2.3443,0.27933
1.2501,2.3469,0.048423
1.2667,2.3459,-0.15667
1.2831,2.3419,-0.3272
1.299,2.3356,-0.46284
1.3141,2.3278,-0.56798
1.3285,2.319,-0.64778
1.3425,2.3095,-0.70659
1.3561,2.2996,-0.74769
1.3694,2.2895,-0.77353
1.3826,2.2792,-0.78588
1.3957,2.2689,-0.78604
1.4088,2.2587,-0.77492
1.4219,2.2486,-0.75317
1.4352,2.2388,-0.72123
1.4487,2.2293,-0.67933
1.4625,2.2203,-0.62759
1.4766,2.2119,-0.56603
1.491,2.2042,-0.49462
1.506,2.1974,-0.41332
1.5213,2.1918,-0.32225
1.5372,2.1875,-0.22177
1.5534,2.1847,-0.11273
1.57,2.1838,0.0034145
1.5866,2.1849,0.12447
1.6031,2.188,0.24775
1.6193,2.1929,0.37043
1.6349,2.1997,0.49014
1.6498,2.2078,0.60517
1.6641,2.2172,0.71458
1.6776,2.2276,0.818
1.6905,2.2388,0.91544
1.7027,2.2506,1.0071
1.7145,2.2629,1.0934
1.7257,2.2756,1.1746
1.7365,2.2887,1.2511
1.7469,2.3021,1.3232
1.7569,2.3157,1.3913
1.7666,2.3295,1.4557
1.776,2.3435,1.5166
1.7852,2.3577,1.5742
1.7941,2.372,1.6287
1.8028,2.3864,1.6804
1.8113,2.4009,1.7294
1.8197,2.4155,1.7758
1.8278,2.4302,1.8197
1.8359,2.4449,1.8614
1.8437,2.4598,1.9008
1.8515,2.4746,1.9382
1.8591,2.4896,1.9735
1.8666,2.5045,2.0069
1.8741,2.5195,2.0384
1.8814,2.5346,2.0681
1.8886,2.5497,2.0961
1.8958,2.5648,2.1223
1.9029,2.5799,2.1469
1.9099,2.5951,2.17
1.9169,2.6103,2.1914
1.9238,2.6255,2.2114
1.9306,2.6407,2.2298
1.9375,2.656,2.2469
1.9442,2.6712,2.2624
1.9509,2.6865,2.2766
1.9576,2.7018,2.2894
1.9643,2.7171,2.3009
1.9709,2.7324,2.311
