-0.045,-0.034031,29.681
-0.044994,-0.033854,29.604
-0.044989,-0.033706,29.54
-0.044983,-0.033529,29.463
-0.044977,-0.033352,29.387
-0.044972,-0.033205,29.324
-0.044966,-0.03303,29.248
-0.04496,-0.032854,29.173
-0.044955,-0.032709,29.111
-0.044949,-0.032534,29.037
-0.044943,-0.03236,28.963
-0.044937,-0.032187,28.889
-0.044932,-0.032042,28.828
-0.044926,-0.03187,28.756
-0.04492,-0.031697,28.683
-0.044914,-0.031525,28.611
-0.044909,-0.031383,28.551
-0.044903,-0.031211,28.48
-0.044897,-0.031041,28.409
-0.044891,-0.030871,28.338
-0.044885,-0.030701,28.268
-0.044879,-0.030531,28.198
-0.044874,-0.03039,28.14
-0.044868,-0.030222,28.071
-0.044862,-0.030054,28.002
-0.044856,-0.029886,27.934
-0.04485,-0.029718,27.866
-0.044844,-0.029551,27.798
-0.044838,-0.029385,27.731
-0.044832,-0.029219,27.664
-0.044826,-0.029053,27.597
-0.04482,-0.028888,27.53
-0.044814,-0.028723,27.464
-0.044808,-0.028558,27.399
-0.044802,-0.028394,27.333
-0.044796,-0.02823,27.268
-0.04479,-0.028067,27.203
-0.044784,-0.027903,27.139
-0.044778,-0.027741,27.075
-0.044772,-0.027579,27.011
-0.044766,-0.027417,26.947
-0.04476,-0.027255,26.884
-0.044754,-0.027094,26.821
-0.044747,-0.026907,26.748
-0.044741,-0.026746,26.686
-0.044735,-0.026586,26.624
-0.044729,-0.026427,26.563
-0.044723,-0.026268,26.501
-0.044717,-0.026109,26.44
-0.04471,-0.025924,26.369
-0.044704,-0.025766,26.309
-0.044698,-0.025608,26.249
-0.044692,-0.025451,26.189
-0.044685,-0.025268,26.119
-0.044679,-0.025111,26.06
-0.044673,-0.024955,26.001
-0.044667,-0.024799,25.942
-0.04466,-0.024618,25.874
-0.044654,-0.024463,25.816
-0.044648,-0.024308,25.758
-0.044641,-0.024128,25.69
-0.044635,-0.023974,25.633
-0.044628,-0.023795,25.566
-0.044622,-0.023642,25.509
-0.044616,-0.023489,25.453
-0.044609,-0.023311,25.387
-0.044603,-0.023159,25.331
-0.044596,-0.022982,25.265
-0.04459,-0.02283,25.21
-0.044583,-0.022654,25.145
-0.044577,-0.022503,25.09
-0.04457,-0.022328,25.026
-0.044564,-0.022178,24.971
-0.044557,-0.022003,24.907
-0.04455,-0.021829,24.844
-0.044544,-0.02168,24.79
-0.044537,-0.021507,24.727
-0.044531,-0.021359,24.674
-0.044524,-0.021186,24.611
-0.044517,-0.021014,24.549
-0.044511,-0.020867,24.496
-0.044504,-0.020696,24.435
-0.044497,-0.020525,24.373
-0.044491,-0.020379,24.321
-0.044484,-0.020209,24.26
-0.044477,-0.020039,24.199
-0.04447,-0.01987,24.139
-0.044463,-0.019701,24.079
-0.044457,-0.019557,24.027
-0.04445,-0.019389,23.967
-0.044443,-0.019221,23.908
-0.044436,-0.019054,23.848
-0.044429,-0.018888,23.789
-0.044422,-0.018721,23.73
-0.044415,-0.018555,23.671
-0.044409,-0.018413,23.621
-0.044402,-0.018248,23.563
-0.044395,-0.018084,23.505
-0.044388,-0.017919,23.446
-0.044381,-0.017755,23.389
-0.044374,-0.017592,23.331
-0.044367,-0.017429,23.273
-0.04436,-0.017266,23.216
-0.044352,-0.017081,23.151
-0.044345,-0.016919,23.094
-0.044338,-0.016757,23.037
-0.044331,-0.016596,22.98
-0.044324,-0.016436,22.924
-0.044317,-0.016275,22.867
-0.04431,-0.016115,22.811
-0.044302,-0.015933,22.747
-0.044295,-0.015774,22.691
-0.044288,-0.015615,22.635
-0.044281,-0.015457,22.579
-0.044273,-0.015277,22.516
-0.044266,-0.015119,22.46
-0.044259,-0.014962,22.405
-0.044251,-0.014783,22.342
-0.044244,-0.014627,22.287
-0.044237,-0.014471,22.232
-0.044229,-0.014294,22.169
-0.044222,-0.014139,22.115
-0.044214,-0.013962,22.052
-0.044207,-0.013808,21.998
-0.044199,-0.013632,21.935
-0.044192,-0.013479,21.881
-0.044184,-0.013304,21.819
-0.044177,-0.013152,21.765
-0.044169,-0.012978,21.703
-0.044162,-0.012826,21.649
-0.044154,-0.012653,21.588
-0.044146,-0.012481,21.526
-0.044139,-0.01233,21.472
-0.044131,-0.012158,21.411
-0.044123,-0.011987,21.35
-0.044115,-0.011817,21.289
-0.044108,-0.011668,21.235
-0.0441,-0.011498,21.174
-0.044092,-0.011329,21.113
-0.044084,-0.011161,21.052
-0.044076,-0.010992,20.991
-0.044068,-0.010825,20.931
-0.044061,-0.010678,20.877
-0.044053,-0.010512,20.817
-0.044045,-0.010345,20.756
-0.044037,-0.01018,20.696
-0.044029,-0.010014,20.635
-0.044021,-0.0098494,20.575
-0.044013,-0.009685,20.514
-0.044004,-0.0095007,20.446
-0.043996,-0.0093374,20.386
-0.043988,-0.0091745,20.326
-0.04398,-0.0090122,20.265
-0.043972,-0.0088503,20.205
-0.043964,-0.0086889,20.145
-0.043955,-0.0085079,20.077
-0.043947,-0.0083475,20.017
-0.043939,-0.0081876,19.957
-0.04393,-0.0080083,19.889
-0.043922,-0.0078494,19.829
-0.043914,-0.007691,19.769
-0.043905,-0.0075134,19.701
-0.043897,-0.007356,19.641
-0.043888,-0.0071796,19.574
-0.04388,-0.0070232,19.514
-0.043871,-0.0068479,19.446
-0.043863,-0.0066926,19.386
-0.043854,-0.0065184,19.318
-0.043846,-0.0063641,19.258
-0.043837,-0.0061911,19.191
-0.043828,-0.0060187,19.123
-0.04382,-0.0058659,19.063
-0.043811,-0.0056947,18.995
-0.043802,-0.005524,18.928
-0.043793,-0.005354,18.86
-0.043784,-0.0051845,18.792
-0.043776,-0.0050344,18.732
-0.043767,-0.0048662,18.664
-0.043758,-0.0046985,18.597
-0.043749,-0.0045314,18.529
-0.04374,-0.004365,18.461
-0.043731,-0.0041991,18.393
-0.043722,-0.0040339,18.325
-0.043713,-0.0038693,18.257
-0.043703,-0.0036871,18.182
-0.043694,-0.0035237,18.114
-0.043685,-0.003361,18.046
-0.043676,-0.0031989,17.978
-0.043666,-0.0030195,17.903
-0.043657,-0.0028587,17.834
-0.043648,-0.0026985,17.766
-0.043638,-0.0025212,17.691
-0.043629,-0.0023623,17.623
-0.04362,-0.002204,17.554
-0.04361,-0.0020288,17.478
-0.0436,-0.0018544,17.403
-0.043591,-0.0016981,17.334
-0.043581,-0.0015251,17.258
-0.043572,-0.0013701,17.19
-0.043562,-0.0011986,17.114
-0.043552,-0.0010278,17.038
-0.043542,-0.00085784,16.962
-0.043533,-0.0007055,16.893
-0.043523,-0.00053694,16.817
-0.043513,-0.00036916,16.741
-0.043503,-0.00020213,16.665
-0.043493,-3.5864e-05,16.588
-0.043483,0.00012964,16.512
-0.043473,0.00029437,16.436
-0.043463,0.00045835,16.359
-0.043452,0.00063783,16.275
-0.043442,0.0008002,16.198
-0.043432,0.0009618,16.122
-0.043422,0.0011226,16.045
-0.043411,0.0012987,15.961
-0.043401,0.0014579,15.884
-0.04339,0.0016322,15.8
-0.04338,0.0017898,15.723
-0.043369,0.0019623,15.639
-0.043359,0.0021183,15.562
-0.043348,0.002289,15.478
-0.043337,0.0024588,15.393
-0.043326,0.0026277,15.309
-0.043316,0.0027804,15.232
-0.043305,0.0029475,15.148
-0.043294,0.0031136,15.063
-0.043283,0.0032788,14.978
-0.043272,0.0034431,14.894
-0.043261,0.0036065,14.809
-0.04325,0.003769,14.725
-0.043238,0.0039451,14.633
-0.043227,0.0041056,14.548
-0.043216,0.0042652,14.463
-0.043204,0.0044382,14.371
-0.043193,0.0045958,14.287
-0.043181,0.0047667,14.194
-0.04317,0.0049223,14.11
-0.043158,0.0050911,14.018
-0.043147,0.0052448,13.933
-0.043135,0.0054115,13.841
-0.043123,0.005577,13.749
-0.043111,0.0057414,13.657
-0.043099,0.0059048,13.565
-0.043087,0.006067,13.473
-0.043075,0.0062281,13.381
-0.043063,0.0063882,13.289
-0.043051,0.0065471,13.198
-0.043038,0.006718,13.098
-0.043026,0.0068746,13.007
-0.043013,0.0070431,12.908
-0.043001,0.0071974,12.816
-0.042988,0.0073634,12.717
-0.042976,0.0075154,12.626
-0.042963,0.0076789,12.527
-0.04295,0.0078412,12.429
-0.042937,0.0080021,12.33
-0.042924,0.0081617,12.232
-0.042911,0.0083201,12.134
-0.042898,0.0084772,12.036
-0.042884,0.008645,11.93
-0.042871,0.0087995,11.833
-0.042858,0.0089526,11.735
-0.042844,0.0091162,11.63
-0.04283,0.0092783,11.526
-0.042817,0.0094275,11.429
-0.042803,0.0095868,11.325
-0.042789,0.0097446,11.221
-0.042775,0.0099009,11.117
-0.042761,0.010056,11.014
-0.042746,0.01022,10.903
-0.042732,0.010372,10.8
-0.042718,0.010523,10.697
-0.042703,0.010682,10.588
-0.042688,0.01084,10.478
-0.042674,0.010986,10.377
-0.042659,0.011141,10.268
-0.042644,0.011294,10.16
-0.042628,0.011456,10.045
-0.042613,0.011606,9.9372
-0.042598,0.011754,9.83
-0.042582,0.01191,9.7162
-0.042567,0.012055,9.6099
-0.042551,0.012208,9.497
-0.042535,0.012359,9.3845
-0.042519,0.012509,9.2726
-0.042502,0.012665,9.1541
-0.042486,0.012811,9.0432
-0.04247,0.012955,8.9328
-0.042453,0.013105,8.8161
-0.042436,0.013254,8.7
-0.042419,0.013401,8.5845
-0.042402,0.013546,8.4696
-0.042384,0.013698,8.3487
-0.042367,0.013838,8.2352
-0.042349,0.013986,8.1157
-0.042331,0.014131,7.997
-0.042313,0.014274,7.879
-0.042295,0.014414,7.7618
-0.042276,0.014561,7.6389
-0.042258,0.014697,7.5233
-0.042239,0.014839,7.4022
-0.04222,0.014978,7.282
-0.0422,0.015123,7.1564
-0.042181,0.015258,7.0381
-0.042161,0.015397,6.9145
-0.042141,0.015534,6.7921
-0.04212,0.015675,6.6646
-0.0421,0.015808,6.5443
-0.042079,0.015944,6.4191
-0.042058,0.016077,6.2952
-0.042036,0.016214,6.1666
-0.042015,0.016342,6.0452
-0.041992,0.01648,5.9135
-0.04197,0.016609,5.789
-0.041947,0.01674,5.6603
-0.041924,0.016869,5.5331
-0.041901,0.016995,5.4074
-0.041877,0.017123,5.2779
-0.041853,0.017248,5.15
-0.041828,0.017375,5.0186
-0.041803,0.017499,4.8889
-0.041777,0.017625,4.756
-0.041751,0.017747,4.6251
-0.041724,0.01787,4.4912
-0.041697,0.017989,4.3594
-0.04167,0.018105,4.2298
-0.041641,0.018226,4.0929
-0.041612,0.018342,3.9584
-0.041583,0.018455,3.8264
-0.041552,0.018572,3.6879
-0.041521,0.018684,3.5522
-0.041489,0.018795,3.415
-0.041457,0.018903,3.2807
-0.041423,0.019012,3.1411
-0.041388,0.019119,3.0008
-0.041353,0.019222,2.8639
-0.041316,0.019325,2.7227
-0.041277,0.019429,2.5779
-0.041238,0.019526,2.4372
-0.041196,0.019626,2.29
-0.041153,0.019721,2.144
-0.041109,0.019812,1.9994
-0.041061,0.019904,1.847
-0.041012,0.019991,1.6971
-0.04096,0.020075,1.5442
-0.040904,0.020157,1.3862
-0.040844,0.020236,1.2244
-0.04078,0.020309,1.06
-0.04071,0.020377,0.88935
-0.040632,0.020439,0.70984
-0.040546,0.020492,0.52403
-0.040446,0.020534,0.32259
-0.040329,0.020559,0.10479
-0.040189,0.020557,-0.13388
-0.040027,0.020515,-0.38542
-0.039865,0.020433,-0.61629
-0.039728,0.020336,-0.7995
