-0.034,-0.034328,-0.034657,-0.034985,-0.035313,-0.035641,-0.035969,-0.036296,-0.036624,-0.036951,-0.037278,-0.037605,-0.037932,-0.038258,-0.038584,-0.03891,-0.039236,-0.039561,-0.039886,-0.040211,-0.040535,-0.040859,-0.041182,-0.041505,-0.041827,-0.042149,-0.04247,-0.04279,-0.043109,-0.043427,-0.043744,-0.04406,-0.044373,-0.044685,-0.044994,-0.045301,-0.045603,-0.0459,-0.046191,-0.046472,-0.046738,-0.046981,-0.047182,-0.047302,-0.047269,-0.047072,-0.046807,-0.046518,-0.046218,-0.045913,-0.045603,-0.045291,-0.044977,-0.044661,-0.044344,-0.044026,-0.043708,-0.043388,-0.043068,-0.042748,-0.042427,-0.042106,-0.041785,-0.041463,-0.041141,-0.040819,-0.040497,-0.040174,-0.039852,-0.039529,-0.039206,-0.038883,-0.03856,-0.038236,-0.037913,-0.03759,-0.037266,-0.036943,-0.036619,-0.036296,-0.035972,-0.035648,-0.035325,-0.035001,-0.034677,-0.034353,-0.03403,-0.033706,-0.033382,-0.033059,-0.032735,-0.032411,-0.032088,-0.031764,-0.03144,-0.031117,-0.030793,-0.03047,-0.030146,-0.029823,-0.0295,-0.029176,-0.028853,-0.02853,-0.028207,-0.027884,-0.027561,-0.027238,-0.026916,-0.026593,-0.02627,-0.025948,-0.025626,-0.025303,-0.024981,-0.024659,-0.024337,-0.024016,-0.023694,-0.023372,-0.023051,-0.02273,-0.022409,-0.022088,-0.021767,-0.021447,-0.021127,-0.020807,-0.020487,-0.020167,-0.019848,-0.019528,-0.019209,-0.018891,-0.018572,-0.018254,-0.017936,-0.017619,-0.017302,-0.016985,-0.016668,-0.016352,-0.016036,-0.015721,-0.015406,-0.015092,-0.014778,-0.014465,-0.014152,-0.01384,-0.013528,-0.013218,-0.012907,-0.012598,-0.01229,-0.011982,-0.011675,-0.011369,-0.011065,-0.010761,-0.010459,-0.010158,-0.0098588,-0.0095611,-0.0092651,-0.0089711,-0.0086793,-0.0083898,-0.0081029,-0.0078189,-0.0075381,-0.007261,-0.0069879,-0.0067194,-0.0064562,-0.0061989,-0.0059484,-0.0057057,-0.005472,-0.0052487,-0.0050374,-0.0048401,-0.0046588,-0.004496,-0.0043539,-0.0042351,-0.0041416,-0.0040749,-0.0040357,-0.0040237,-0.0040377,-0.0040759,-0.0041358,-0.0042148,-0.0043104,-0.0044203,-0.0045421,-0.0046739,-0.0048141,-0.0049611,-0.0051137,-0.0052705,-0.0054307,-0.0055932,-0.0057573,-0.005922,-0.0060867,-0.0062505,-0.0064129,-0.006573,-0.0067301,-0.0068835,-0.0070324,-0.007176,-0.0073134,-0.0074438,-0.0075661,-0.0076795,-0.0077828,-0.0078749,-0.0079548,-0.0080214,-0.0080736,-0.0081103,-0.0081309,-0.0081345,-0.0081208,-0.0080895,-0.0080407,-0.0079747,-0.007892,-0.0077934,-0.0076798,-0.0075522,-0.0074117,-0.0072592,-0.0070959,-0.0069226,-0.0067404,-0.0065501,-0.0063525,-0.0061482,-0.0059379,-0.0057222,-0.0055017,-0.0052767,-0.0050477,-0.0048151,-0.0045793,-0.0043404,-0.0040989,-0.0038549,-0.0036087,-0.0033605,-0.0031105,-0.0028589,-0.0026058,-0.0023514,-0.0020958,-0.0018391,-0.0015815,-0.0013231,-0.001064,-0.00080433,-0.00054413,-0.00028352,-2.26e-05,0.00023855,0.00049983,0.00076116,0.0010224,0.0012836,0.0015446,0.0018053,0.0020656,0.0023254,0.0025847,0.0028433,0.0031012,0.0033583,0.0036144,0.0038694,0.0041233,0.0043759,0.0046271,0.0048768,0.0051248,0.005371,0.0056151,0.0058571,0.0060967,0.0063338,0.0065681,0.0067993,0.0070273,0.0072517,0.0074723,0.0076887,0.0079005,0.0081074,0.008309,0.0085047,0.0086942,0.0088769,0.0090523,0.0092198,0.0093787,0.0095286,0.0096687,0.0097986,0.0099175,0.010025,0.010121,0.010204,0.010275,0.010333,0.010379,0.010412,0.010433,0.010442,0.010441,0.010429,0.010407,0.010377,0.010339,0.010294,0.010244,0.010189,0.01013,0.010069,0.010006,0.0099428,0.0098802,0.0098194,0.0097615,0.0097077,0.0096594,0.0096177,0.009584,0.0095597,0.0095461,0.0095447,0.0095566,0.0095831,0.0096252,0.0096838,0.0097594,0.0098522,0.0099622,0.010089,0.010232,0.010389,0.010561,0.010746,0.010943,0.01115,0.011367,0.011592,0.011824,0.012064,0.01231,0.01256,0.012816,0.013076,0.01334,0.013607,0.013877,0.01415,0.014425,0.014702,0.014982,0.015263,0.015545,0.015829,0.016114,0.016401,0.016688,0.016976,0.017264,0.017554,0.017843,0.018133,0.018424,0.018714,0.019004,0.019295,0.019585,0.019875,0.020164,0.020453,0.020741,0.021028,0.021314,0.021599,0.021882,0.022163,0.022442,0.022717,0.02299,0.023258,0.023522,0.023778,0.024027,0.024265,0.024488,0.024691,0.024866
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.016667,0.033333,0.05,0.066667,0.083333,0.1,0.11667,0.13333,0.15,0.16667,0.18333,0.2,0.21667,0.23333,0.25,0.26667,0.28333,0.3,0.31667,0.33333,0.35,0.36667,0.38333,0.4,0.41667,0.43333,0.45,0.46667,0.48333,0.5,0.51667,0.53333,0.55,0.56667,0.58333,0.6,0.61667,0.63333,0.65,0.66667,0.68333,0.7,0.71667,0.73333,0.75,0.76667,0.78333,0.8,0.81667,0.83333,0.85,0.86667,0.88333,0.9,0.91667,0.93333,0.95,0.96667,0.98333,1,1.0167,1.0333,1.05,1.0667,1.0833,1.1,1.1167,1.1333,1.15,1.1667,1.1833,1.2,1.2167,1.2333,1.25,1.2667,1.2833,1.3,1.3167,1.3333,1.35,1.3667,1.3833,1.4,1.4167,1.4333,1.45,1.4667,1.4833,1.5,1.5167,1.5333,1.55,1.5667,1.5833,1.6,1.6167,1.6333,1.65,1.6667,1.6833,1.7,1.7167,1.7333,1.75,1.7667,1.7833,1.8,1.8167,1.8333,1.85,1.8667,1.8833,1.9,1.9167,1.9333,1.95,1.9667,1.9833,2,2.0167,2.0333,2.05,2.0667,2.0833,2.1,2.1167,2.1333,2.15,2.1667,2.1833,2.2,2.2167,2.2333,2.25,2.2667,2.2833,2.3,2.3167,2.3333,2.35,2.3667,2.3833,2.4,2.4167,2.4333,2.45,2.4667,2.4833,2.5,2.5167,2.5333,2.55,2.5667,2.5833,2.6,2.6167,2.6333,2.65,2.6667,2.6833,2.7,2.7167,2.7333,2.75,2.7667,2.7833,2.8,2.8167,2.8333,2.85,2.8667,2.8833,2.9,2.9167,2.9333,2.95,2.9667,2.9833,3,3.0167,3.0333,3.05,3.0667,3.0833,3.1,3.1167,3.1333,3.15,3.1667,3.1833,3.2,3.2167,3.2333,3.25,3.2667,3.2833,3.3,3.3167,3.3333,3.35,3.3667,3.3833,3.4,3.4167,3.4333,3.45,3.4667,3.4833,3.5,3.5167,3.5333,3.55,3.5667,3.5833,3.6,3.6167,3.6333,3.65,3.6667,3.6833,3.7,3.7167,3.7333,3.75,3.7667,3.7833,3.8,3.8167,3.8333,3.85,3.8667,3.8833,3.9,3.9167,3.9333,3.95,3.9667,3.9833,4,4.0167,4.0333,4.05,4.0667,4.0833,4.1,4.1167,4.1333,4.15,4.1667,4.1833,4.2,4.2167,4.2333,4.25,4.2667,4.2833,4.3,4.3167,4.3333,4.35,4.3667,4.3833,4.4,4.4167,4.4333,4.45,4.4667,4.4833,4.5,4.5167,4.5333,4.55,4.5667,4.5833,4.6,4.6167,4.6333,4.65,4.6667,4.6833,4.7,4.7167,4.7333,4.75,4.7667,4.7833,4.8,4.8167,4.8333,4.85,4.8667,4.8833,4.9,4.9167,4.9333,4.95,4.9667,4.9833,5,5.0167,5.0333,5.05,5.0667,5.0833,5.1,5.1167,5.1333,5.15,5.1667,5.1833,5.2,5.2167,5.2333,5.25,5.2667,5.2833,5.3,5.3167,5.3333,5.35,5.3667,5.3833,5.4,5.4167,5.4333,5.45,5.4667,5.4833,5.5,5.5167,5.5333,5.55,5.5667,5.5833,5.6,5.6167,5.6333,5.65,5.6667,5.6833,5.7,5.7167,5.7333,5.75,5.7667,5.7833,5.8,5.8167,5.8333,5.85,5.8667,5.8833,5.9,5.9167,5.9333,5.95,5.9667,5.9833,6,6.0167,6.0333,6.05,6.0667,6.0833,6.1,6.1167,6.1333,6.15,6.1667,6.1833,6.2,6.2167,6.2333,6.25,6.2667,6.2833,6.3,6.3167,6.3333,6.35,6.3667,6.3833,6.4,6.4167,6.4333,6.45,6.4667,6.4833,6.5,6.5167,6.5333,6.55,6.5667,6.5833,6.6,6.6167,6.6333,6.65,6.6667,6.6833,6.7,6.7167,6.7333,6.75,6.7667
